Country Name,Country Code,Series Name,Series Code,2021 [YR2021],2022 [YR2022],2023 [YR2023]
El Salvador,SLV,Dimension 1.5: Data use by international organizations,SPI.DIM1.5.INDEX,0.9,0.9,0.9
El Salvador,SLV,Dimension 2.1: Data Releases,SPI.DIM2.1.INDEX,1,1,1
El Salvador,SLV,Dimension 2.2: Online access,SPI.DIM2.2.INDEX,0.38,0.397,0.397
El Salvador,SLV,Dimension 2.2: Online access - Download Options Score,SPI.D2.2.Download.options,0.3,0.326,0.326
El Salvador,SLV,Dimension 2.2: Online access - Machine Readability Score,SPI.D2.2.Machine.readable,0.402,0.379,0.379
El Salvador,SLV,Dimension 2.2: Online access - Metadata Available Score,SPI.D2.2.Metadata.available,0.448,0.481,0.481
El Salvador,SLV,Dimension 2.2: Online access - Non-Proprietary format Score,SPI.D2.2.Non.proprietary,0.75,0.8,0.8
El Salvador,SLV,Dimension 2.2: Online access - Terms of Use Score,SPI.D2.2.Terms.of.use,0,0,0
El Salvador,SLV,Dimension 2.4: Data services,SPI.DIM2.4.INDEX,1,1,1
El Salvador,SLV,Dimension 3.1: Social Statistics,SPI.DIM3.1.INDEX,0.782333333333333,0.744166666666667,0.827166666666667
El Salvador,SLV,Dimension 3.2: Economic Statistics,SPI.DIM3.2.INDEX,0.865666666666667,0.8555,0.890666666666667
El Salvador,SLV,Dimension 3.3: Environmental Statistics,SPI.DIM3.3.INDEX,0.45,0.409,0.375
El Salvador,SLV,Dimension 3.4: Institutional Statistics,SPI.DIM3.4.INDEX,0.869,0.836,0.9665
El Salvador,SLV,Dimension 4.1: Censuses and Surveys - Censuses only,SPI.DIM4.1.CEN.INDEX,0.666666666666667,0.666666666666667,0.666666666666667
El Salvador,SLV,Dimension 4.1: Censuses and Surveys - Surveys only,SPI.DIM4.1.SVY.INDEX,0.332,0.332,0.332
El Salvador,SLV,Dimension 4.2: Administrative Data,SPI.DIM4.2.INDEX,1,1,1
El Salvador,SLV,Dimension 4.3: Geospatial Data,SPI.DIM4.3.INDEX,0.114,0.136,0.136
El Salvador,SLV,Dimension 5.1: Legislation and governance,SPI.DIM5.1.INDEX,0,0,0
El Salvador,SLV,Dimension 5.2: Standards and Methods,SPI.DIM5.2.INDEX,0.7,0.7,0.7
El Salvador,SLV,Dimension 5.5: Finance,SPI.DIM5.5.INDEX,0,0,0
El Salvador,SLV,Finance Indicator based on PARIS21 indicators on SDG 17.18.3 & SDG 17.19.1,SPI.D5.5.DIFI,0,0,0
El Salvador,SLV,Geospatial data available at 1st Admin Level,SPI.D4.3.GEO.first.admin.level,0.114,0.136,0.136
El Salvador,SLV,GOAL 1: No Poverty (5 year moving average),SPI.D3.1.POV,0.714,0.625,0.8
El Salvador,SLV,GOAL 10: Reduced Inequality (5 year moving average),SPI.D3.10.NEQL,0.875,0.9,0.875
El Salvador,SLV,GOAL 11: Sustainable Cities and Communities (5 year moving average),SPI.D3.11.CITY,0.6,0.5,0.75
El Salvador,SLV,GOAL 12: Responsible Consumption and Production (5 year moving average),SPI.D3.12.CNSP,1,1,1
El Salvador,SLV,GOAL 13: Climate Action (5 year moving average),SPI.D3.13.CLMT,0,0,0
El Salvador,SLV,GOAL 15: Life on Land (5 year moving average),SPI.D3.15.LAND,0.9,0.818,0.75
El Salvador,SLV,GOAL 16: Peace and Justice Strong Institutions (5 year moving average),SPI.D3.16.INST,0.8,0.783,1
El Salvador,SLV,GOAL 17: Partnerships to achieve the Goal (5 year moving average),SPI.D3.17.PTNS,0.938,0.889,0.933
El Salvador,SLV,GOAL 2: Zero Hunger (5 year moving average),SPI.D3.2.HNGR,0.7,0.7,0.7
El Salvador,SLV,GOAL 3: Good Health and Well-being (5 year moving average),SPI.D3.3.HLTH,0.88,0.84,0.88
El Salvador,SLV,GOAL 4: Quality Education (5 year moving average),SPI.D3.4.EDUC,0.8,0.8,0.833
El Salvador,SLV,GOAL 5: Gender Equality (5 year moving average),SPI.D3.5.GEND,0.6,0.5,0.75
El Salvador,SLV,GOAL 6: Clean Water and Sanitation (5 year moving average),SPI.D3.6.WTRS,1,1,1
El Salvador,SLV,GOAL 7: Affordable and Clean Energy (5 year moving average),SPI.D3.7.ENRG,0.944,0.944,0.944
El Salvador,SLV,GOAL 8: Decent Work and Economic Growth (5 year moving average),SPI.D3.8.WORK,0.875,0.889,0.875
El Salvador,SLV,"GOAL 9: Industry, Innovation and Infrastructure (5 year moving average)",SPI.D3.9.INDY,0.9,0.9,0.9
El Salvador,SLV,Health/Demographic survey (Availability score over 10 years),SPI.D4.1.7.HLTH,0.33,0.33,0.33
El Salvador,SLV,"Household Survey on income, etc  (Availability score over 10 years)",SPI.D4.1.4.HOUS,1,1,1
El Salvador,SLV,Labor force participation rate by sex and age (%),SPI.D1.5.LFP,0.5,0.5,0.5
El Salvador,SLV,Labor Force Survey (Availability score over 10 years),SPI.D4.1.6.LABR,0.33,0.33,0.33
El Salvador,SLV,Legislation Indicator based on PARIS21 indicators on SDG 17.18.2,SPI.D5.1.DILG,0,0,0
El Salvador,SLV,NADA metadata,SPI.D2.4.NADA,1,1,1
El Salvador,SLV,National Accounts base year,SPI.D5.2.2.NABY,1,1,1
El Salvador,SLV,ODIN Open Data Openness score,SPI.D2.2.Openness.subscore,0.38,0.397,0.397
El Salvador,SLV,Pillar 1 - Data Use - Score,SPI.INDEX.PIL1,90,90,90
El Salvador,SLV,Pillar 2 - Data Services - Score,SPI.INDEX.PIL2,79.3333333333333,79.9,79.9
El Salvador,SLV,Pillar 3 - Data Products - Score,SPI.INDEX.PIL3,78.2875,75.55,81.1875
El Salvador,SLV,Pillar 4 - Data Sources - Score,SPI.INDEX.PIL4,52.8166666666667,53.3666666666667,53.3666666666667
El Salvador,SLV,Pillar 5 - Data Infrastructure - Score,SPI.INDEX.PIL5,70,70,70
El Salvador,SLV,Population & Housing census (Availability score over 20 years),SPI.D4.1.1.POPU,0.5,0.5,0.5
El Salvador,SLV,Quality of Debt service data according to World Bank,SPI.D1.5.DT.TDS.DPPF.XP.ZS,1,1,1
El Salvador,SLV,Safely Managed Drinking Water,SPI.D1.5.SAFE.MAN.WATER,1,1,1
El Salvador,SLV,SDDS/e-GDDS subscription,SPI.D2.1.GDDS,1,1,1
El Salvador,SLV,SPI Overall Score,SPI.INDEX,74.0875,73.7633333333333,74.8908333333333
El Salvador,SLV,System of national accounts in use,SPI.D5.2.1.SNAU,1,1,1
Equatorial Guinea,GNQ,Agriculture census (Availability score over 20 years),SPI.D4.1.2.AGRI,1,1,1
Equatorial Guinea,GNQ,Agriculture survey (Availability score over 10 years),SPI.D4.1.5.AGSVY,0,0,0
Equatorial Guinea,GNQ,Availability of Comparable Poverty headcount ratio at $2.15 a day (5 year moving average),SPI.D1.5.POV,0,0,0
Equatorial Guinea,GNQ,"Availability of Mortality rate, under-5 (per 1,000 live births) data meeting quality standards according to UN IGME  (5 year moving average)",SPI.D1.5.CHLD.MORT,1,1,1
Equatorial Guinea,GNQ,Business process,SPI.D5.2.10.GSBP,0,0,0
Equatorial Guinea,GNQ,Business/establishment census (Availability score over 20 years),SPI.D4.1.3.BIZZ,0,0,0
Equatorial Guinea,GNQ,Business/establishment survey (Availability score over 10 years),SPI.D4.1.8.BZSVY,0,0,0
Equatorial Guinea,GNQ,Central government accounting status,SPI.D5.2.7.CGOV,0,0,0
Equatorial Guinea,GNQ,Classification of household consumption,SPI.D5.2.5.HOUS,1,1,1
Equatorial Guinea,GNQ,Classification of national industry,SPI.D5.2.3.CNIN,0,0,0
Equatorial Guinea,GNQ,Classification of status of employment,SPI.D5.2.6.EMPL,0,0,0
Equatorial Guinea,GNQ,Compilation of government finance statistics,SPI.D5.2.8.FINA,0,0,1
Equatorial Guinea,GNQ,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1,1,1
Equatorial Guinea,GNQ,CPI base year,SPI.D5.2.4.CPIBY,0,0,0
Equatorial Guinea,GNQ,CRVS (WDI),SPI.D4.2.3.CRVS,0,0,0
Equatorial Guinea,GNQ,Dimension 1.5: Data use by international organizations,SPI.DIM1.5.INDEX,0.3,0.3,0.3
Equatorial Guinea,GNQ,Dimension 2.1: Data Releases,SPI.DIM2.1.INDEX,0.5,0.5,0.5
Equatorial Guinea,GNQ,Dimension 2.2: Online access,SPI.DIM2.2.INDEX,0.273,0.287,0.287
Equatorial Guinea,GNQ,Dimension 2.2: Online access - Download Options Score,SPI.D2.2.Download.options,0.14,0.107,0.107
Equatorial Guinea,GNQ,Dimension 2.2: Online access - Machine Readability Score,SPI.D2.2.Machine.readable,0.024,0.033,0.033
Equatorial Guinea,GNQ,Dimension 2.2: Online access - Metadata Available Score,SPI.D2.2.Metadata.available,0.4,0.529,0.529
Equatorial Guinea,GNQ,Dimension 2.2: Online access - Non-Proprietary format Score,SPI.D2.2.Non.proprietary,0.8,0.767,0.767
Equatorial Guinea,GNQ,Dimension 2.2: Online access - Terms of Use Score,SPI.D2.2.Terms.of.use,0,0,0
Equatorial Guinea,GNQ,Dimension 2.4: Data services,SPI.DIM2.4.INDEX,1,1,0
Equatorial Guinea,GNQ,Dimension 3.1: Social Statistics,SPI.DIM3.1.INDEX,0.546833333333333,0.561666666666667,0.469
Equatorial Guinea,GNQ,Dimension 3.2: Economic Statistics,SPI.DIM3.2.INDEX,0.615333333333333,0.616333333333333,0.743
Equatorial Guinea,GNQ,Dimension 3.3: Environmental Statistics,SPI.DIM3.3.INDEX,0.6665,0.5755,0.6665
Equatorial Guinea,GNQ,Dimension 3.4: Institutional Statistics,SPI.DIM3.4.INDEX,0.544,0.378,0.548
Equatorial Guinea,GNQ,Dimension 4.1: Censuses and Surveys - Censuses only,SPI.DIM4.1.CEN.INDEX,0.666666666666667,0.666666666666667,0.666666666666667
Equatorial Guinea,GNQ,Dimension 4.1: Censuses and Surveys - Surveys only,SPI.DIM4.1.SVY.INDEX,0.132,0.132,0.132
Equatorial Guinea,GNQ,Dimension 4.2: Administrative Data,SPI.DIM4.2.INDEX,0,0,0
Equatorial Guinea,GNQ,Dimension 4.3: Geospatial Data,SPI.DIM4.3.INDEX,0.148,0.139,0.139
Equatorial Guinea,GNQ,Dimension 5.1: Legislation and governance,SPI.DIM5.1.INDEX,1,1,1
Equatorial Guinea,GNQ,Dimension 5.2: Standards and Methods,SPI.DIM5.2.INDEX,0.25,0.25,0.35
Equatorial Guinea,GNQ,Dimension 5.5: Finance,SPI.DIM5.5.INDEX,1,1,1
Equatorial Guinea,GNQ,Finance Indicator based on PARIS21 indicators on SDG 17.18.3 & SDG 17.19.1,SPI.D5.5.DIFI,1,1,1
Equatorial Guinea,GNQ,Geospatial data available at 1st Admin Level,SPI.D4.3.GEO.first.admin.level,0.148,0.139,0.139
Equatorial Guinea,GNQ,GOAL 1: No Poverty (5 year moving average),SPI.D3.1.POV,0.571,0.5,0.4
Equatorial Guinea,GNQ,GOAL 10: Reduced Inequality (5 year moving average),SPI.D3.10.NEQL,0.625,0.6,0.625
Equatorial Guinea,GNQ,GOAL 11: Sustainable Cities and Communities (5 year moving average),SPI.D3.11.CITY,0.6,0.625,1
Equatorial Guinea,GNQ,GOAL 12: Responsible Consumption and Production (5 year moving average),SPI.D3.12.CNSP,0.8,0.8,1
Equatorial Guinea,GNQ,GOAL 13: Climate Action (5 year moving average),SPI.D3.13.CLMT,0.333,0.333,0.5
Equatorial Guinea,GNQ,GOAL 15: Life on Land (5 year moving average),SPI.D3.15.LAND,1,0.818,0.833
Equatorial Guinea,GNQ,GOAL 16: Peace and Justice Strong Institutions (5 year moving average),SPI.D3.16.INST,0.4,0.2,0.429
Equatorial Guinea,GNQ,GOAL 17: Partnerships to achieve the Goal (5 year moving average),SPI.D3.17.PTNS,0.688,0.556,0.667
Equatorial Guinea,GNQ,GOAL 2: Zero Hunger (5 year moving average),SPI.D3.2.HNGR,0.6,0.7,0.5
Equatorial Guinea,GNQ,GOAL 3: Good Health and Well-being (5 year moving average),SPI.D3.3.HLTH,0.56,0.52,0.64
Equatorial Guinea,GNQ,GOAL 4: Quality Education (5 year moving average),SPI.D3.4.EDUC,0.4,0.4,0.167
Equatorial Guinea,GNQ,GOAL 5: Gender Equality (5 year moving average),SPI.D3.5.GEND,0.4,0.5,0.25
Equatorial Guinea,GNQ,GOAL 6: Clean Water and Sanitation (5 year moving average),SPI.D3.6.WTRS,0.75,0.75,0.857
Equatorial Guinea,GNQ,GOAL 7: Affordable and Clean Energy (5 year moving average),SPI.D3.7.ENRG,0.667,0.667,0.833
Equatorial Guinea,GNQ,GOAL 8: Decent Work and Economic Growth (5 year moving average),SPI.D3.8.WORK,0.5,0.556,0.5
Equatorial Guinea,GNQ,"GOAL 9: Industry, Innovation and Infrastructure (5 year moving average)",SPI.D3.9.INDY,0.5,0.45,0.5
Equatorial Guinea,GNQ,Health/Demographic survey (Availability score over 10 years),SPI.D4.1.7.HLTH,0.33,0.33,0.33
Equatorial Guinea,GNQ,"Household Survey on income, etc  (Availability score over 10 years)",SPI.D4.1.4.HOUS,0.33,0.33,0.33
Equatorial Guinea,GNQ,Labor force participation rate by sex and age (%),SPI.D1.5.LFP,0,0,0
Equatorial Guinea,GNQ,Labor Force Survey (Availability score over 10 years),SPI.D4.1.6.LABR,0,0,0
Equatorial Guinea,GNQ,Legislation Indicator based on PARIS21 indicators on SDG 17.18.2,SPI.D5.1.DILG,1,1,1
Equatorial Guinea,GNQ,NADA metadata,SPI.D2.4.NADA,1,1,0
Equatorial Guinea,GNQ,National Accounts base year,SPI.D5.2.2.NABY,0,0,0
Equatorial Guinea,GNQ,ODIN Open Data Openness score,SPI.D2.2.Openness.subscore,0.273,0.287,0.287
Equatorial Guinea,GNQ,Pillar 1 - Data Use - Score,SPI.INDEX.PIL1,30,30,30
Equatorial Guinea,GNQ,Pillar 2 - Data Services - Score,SPI.INDEX.PIL2,59.1,59.5666666666667,26.2333333333333
Equatorial Guinea,GNQ,Pillar 3 - Data Products - Score,SPI.INDEX.PIL3,58.7125,56.09375,60.63125
Equatorial Guinea,GNQ,Pillar 4 - Data Sources - Score,SPI.INDEX.PIL4,23.6666666666667,23.4416666666667,23.4416666666667
Equatorial Guinea,GNQ,Pillar 5 - Data Infrastructure - Score,SPI.INDEX.PIL5,25,25,35
Equatorial Guinea,GNQ,Population & Housing census (Availability score over 20 years),SPI.D4.1.1.POPU,1,1,1
Equatorial Guinea,GNQ,Quality of Debt service data according to World Bank,SPI.D1.5.DT.TDS.DPPF.XP.ZS,0,0,0
Equatorial Guinea,GNQ,Safely Managed Drinking Water,SPI.D1.5.SAFE.MAN.WATER,0.5,0.5,0.5
Equatorial Guinea,GNQ,SDDS/e-GDDS subscription,SPI.D2.1.GDDS,0.5,0.5,0.5
Equatorial Guinea,GNQ,SPI Overall Score,SPI.INDEX,39.2958333333333,38.8204166666667,35.06125
Equatorial Guinea,GNQ,System of national accounts in use,SPI.D5.2.1.SNAU,0.5,0.5,0.5
Eritrea,ERI,Agriculture census (Availability score over 20 years),SPI.D4.1.2.AGRI,0,0,0
Eritrea,ERI,Agriculture survey (Availability score over 10 years),SPI.D4.1.5.AGSVY,0,0,0
Eritrea,ERI,Availability of Comparable Poverty headcount ratio at $2.15 a day (5 year moving average),SPI.D1.5.POV,0,0,0
Eritrea,ERI,"Availability of Mortality rate, under-5 (per 1,000 live births) data meeting quality standards according to UN IGME  (5 year moving average)",SPI.D1.5.CHLD.MORT,1,1,1
Eritrea,ERI,Business process,SPI.D5.2.10.GSBP,0,0,0
Eritrea,ERI,Business/establishment census (Availability score over 20 years),SPI.D4.1.3.BIZZ,0,0,0
Eritrea,ERI,Business/establishment survey (Availability score over 10 years),SPI.D4.1.8.BZSVY,0,0,0
Eritrea,ERI,Central government accounting status,SPI.D5.2.7.CGOV,0,0,0
Eritrea,ERI,Classification of household consumption,SPI.D5.2.5.HOUS,0,0,0
Eritrea,ERI,Classification of national industry,SPI.D5.2.3.CNIN,0,0,0
Eritrea,ERI,Classification of status of employment,SPI.D5.2.6.EMPL,0,0,0
Eritrea,ERI,Compilation of government finance statistics,SPI.D5.2.8.FINA,0,0,0
Eritrea,ERI,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1,1,1
Eritrea,ERI,CPI base year,SPI.D5.2.4.CPIBY,0,0,0
Eritrea,ERI,CRVS (WDI),SPI.D4.2.3.CRVS,0,0,0
Eritrea,ERI,Dimension 1.5: Data use by international organizations,SPI.DIM1.5.INDEX,0.366,0.366,0.366
Eritrea,ERI,Dimension 2.1: Data Releases,SPI.DIM2.1.INDEX,0,0,0
Eritrea,ERI,Dimension 2.2: Online access,SPI.DIM2.2.INDEX,..,..,..
Eritrea,ERI,Dimension 2.2: Online access - Download Options Score,SPI.D2.2.Download.options,..,..,..
Eritrea,ERI,Dimension 2.2: Online access - Machine Readability Score,SPI.D2.2.Machine.readable,..,..,..
Eritrea,ERI,Dimension 2.2: Online access - Metadata Available Score,SPI.D2.2.Metadata.available,..,..,..
Eritrea,ERI,Dimension 2.2: Online access - Non-Proprietary format Score,SPI.D2.2.Non.proprietary,..,..,..
Eritrea,ERI,Dimension 2.2: Online access - Terms of Use Score,SPI.D2.2.Terms.of.use,..,..,..
Eritrea,ERI,Dimension 2.4: Data services,SPI.DIM2.4.INDEX,0,0,0
Eritrea,ERI,Dimension 3.1: Social Statistics,SPI.DIM3.1.INDEX,0.499666666666667,0.4845,0.4645
Eritrea,ERI,Dimension 3.2: Economic Statistics,SPI.DIM3.2.INDEX,0.598666666666667,0.5305,0.6305
Eritrea,ERI,Dimension 3.3: Environmental Statistics,SPI.DIM3.3.INDEX,0.45,0.409,0.4165
Eritrea,ERI,Dimension 3.4: Institutional Statistics,SPI.DIM3.4.INDEX,0.3875,0.239,0.4145
Eritrea,ERI,Dimension 4.1: Censuses and Surveys - Censuses only,SPI.DIM4.1.CEN.INDEX,0,0,0
Eritrea,ERI,Dimension 4.1: Censuses and Surveys - Surveys only,SPI.DIM4.1.SVY.INDEX,0,0,0
Eritrea,ERI,Dimension 4.2: Administrative Data,SPI.DIM4.2.INDEX,0,0,0
Eritrea,ERI,Dimension 4.3: Geospatial Data,SPI.DIM4.3.INDEX,..,..,..
Eritrea,ERI,Dimension 5.1: Legislation and governance,SPI.DIM5.1.INDEX,..,..,..
Eritrea,ERI,Dimension 5.2: Standards and Methods,SPI.DIM5.2.INDEX,0.15,0.1,0.1
Eritrea,ERI,Dimension 5.5: Finance,SPI.DIM5.5.INDEX,..,..,..
Eritrea,ERI,Finance Indicator based on PARIS21 indicators on SDG 17.18.3 & SDG 17.19.1,SPI.D5.5.DIFI,..,..,..
Eritrea,ERI,Geospatial data available at 1st Admin Level,SPI.D4.3.GEO.first.admin.level,..,..,..
Eritrea,ERI,GOAL 1: No Poverty (5 year moving average),SPI.D3.1.POV,0.143,0.125,0.2
Eritrea,ERI,GOAL 10: Reduced Inequality (5 year moving average),SPI.D3.10.NEQL,0.75,0.6,0.625
Eritrea,ERI,GOAL 11: Sustainable Cities and Communities (5 year moving average),SPI.D3.11.CITY,0.4,0.25,0.75
Eritrea,ERI,GOAL 12: Responsible Consumption and Production (5 year moving average),SPI.D3.12.CNSP,0.8,0.8,0.6
Eritrea,ERI,GOAL 13: Climate Action (5 year moving average),SPI.D3.13.CLMT,0,0,0
Eritrea,ERI,GOAL 15: Life on Land (5 year moving average),SPI.D3.15.LAND,0.9,0.818,0.833
Eritrea,ERI,GOAL 16: Peace and Justice Strong Institutions (5 year moving average),SPI.D3.16.INST,0.4,0.2,0.429
Eritrea,ERI,GOAL 17: Partnerships to achieve the Goal (5 year moving average),SPI.D3.17.PTNS,0.375,0.278,0.4
Eritrea,ERI,GOAL 2: Zero Hunger (5 year moving average),SPI.D3.2.HNGR,0.5,0.5,0.3
Eritrea,ERI,GOAL 3: Good Health and Well-being (5 year moving average),SPI.D3.3.HLTH,0.68,0.64,0.68
Eritrea,ERI,GOAL 4: Quality Education (5 year moving average),SPI.D3.4.EDUC,0.6,0.6,0.5
Eritrea,ERI,GOAL 5: Gender Equality (5 year moving average),SPI.D3.5.GEND,0.2,0.167,0.25
Eritrea,ERI,GOAL 6: Clean Water and Sanitation (5 year moving average),SPI.D3.6.WTRS,0.875,0.875,0.857
Eritrea,ERI,GOAL 7: Affordable and Clean Energy (5 year moving average),SPI.D3.7.ENRG,0.667,0.667,0.833
Eritrea,ERI,GOAL 8: Decent Work and Economic Growth (5 year moving average),SPI.D3.8.WORK,0.375,0.333,0.375
Eritrea,ERI,"GOAL 9: Industry, Innovation and Infrastructure (5 year moving average)",SPI.D3.9.INDY,0.6,0.533,0.6
Eritrea,ERI,Health/Demographic survey (Availability score over 10 years),SPI.D4.1.7.HLTH,0,0,0
Eritrea,ERI,"Household Survey on income, etc  (Availability score over 10 years)",SPI.D4.1.4.HOUS,0,0,0
Eritrea,ERI,Labor force participation rate by sex and age (%),SPI.D1.5.LFP,0,0,0
Eritrea,ERI,Labor Force Survey (Availability score over 10 years),SPI.D4.1.6.LABR,0,0,0
Eritrea,ERI,Legislation Indicator based on PARIS21 indicators on SDG 17.18.2,SPI.D5.1.DILG,..,..,..
Eritrea,ERI,NADA metadata,SPI.D2.4.NADA,0,0,0
Eritrea,ERI,National Accounts base year,SPI.D5.2.2.NABY,0.5,0,0
Eritrea,ERI,ODIN Open Data Openness score,SPI.D2.2.Openness.subscore,..,..,..
Eritrea,ERI,Pillar 1 - Data Use - Score,SPI.INDEX.PIL1,36.6,36.6,36.6
Eritrea,ERI,Pillar 2 - Data Services - Score,SPI.INDEX.PIL2,..,..,..
Eritrea,ERI,Pillar 3 - Data Products - Score,SPI.INDEX.PIL3,51.65625,46.1625,51.45
Eritrea,ERI,Pillar 4 - Data Sources - Score,SPI.INDEX.PIL4,..,..,..
Eritrea,ERI,Pillar 5 - Data Infrastructure - Score,SPI.INDEX.PIL5,15,10,10
Eritrea,ERI,Population & Housing census (Availability score over 20 years),SPI.D4.1.1.POPU,0,0,0
Eritrea,ERI,Quality of Debt service data according to World Bank,SPI.D1.5.DT.TDS.DPPF.XP.ZS,0.33,0.33,0.33
Eritrea,ERI,Safely Managed Drinking Water,SPI.D1.5.SAFE.MAN.WATER,0.5,0.5,0.5
Eritrea,ERI,SDDS/e-GDDS subscription,SPI.D2.1.GDDS,0,0,0
Eritrea,ERI,SPI Overall Score,SPI.INDEX,..,..,..
Eritrea,ERI,System of national accounts in use,SPI.D5.2.1.SNAU,0,0,0
Estonia,EST,Agriculture census (Availability score over 20 years),SPI.D4.1.2.AGRI,1,1,1
Estonia,EST,Agriculture survey (Availability score over 10 years),SPI.D4.1.5.AGSVY,1,1,1
Estonia,EST,Availability of Comparable Poverty headcount ratio at $2.15 a day (5 year moving average),SPI.D1.5.POV,1,1,1
Estonia,EST,"Availability of Mortality rate, under-5 (per 1,000 live births) data meeting quality standards according to UN IGME  (5 year moving average)",SPI.D1.5.CHLD.MORT,1,1,1
Estonia,EST,Business process,SPI.D5.2.10.GSBP,1,1,1
Estonia,EST,Business/establishment census (Availability score over 20 years),SPI.D4.1.3.BIZZ,1,1,1
Estonia,EST,Business/establishment survey (Availability score over 10 years),SPI.D4.1.8.BZSVY,1,1,1
Estonia,EST,Central government accounting status,SPI.D5.2.7.CGOV,1,1,1
Estonia,EST,Classification of household consumption,SPI.D5.2.5.HOUS,1,1,1
Estonia,EST,Classification of national industry,SPI.D5.2.3.CNIN,1,1,1
Estonia,EST,Classification of status of employment,SPI.D5.2.6.EMPL,1,1,1
Estonia,EST,Compilation of government finance statistics,SPI.D5.2.8.FINA,1,1,1
Estonia,EST,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1,1,1
Estonia,EST,CPI base year,SPI.D5.2.4.CPIBY,1,1,1
Estonia,EST,CRVS (WDI),SPI.D4.2.3.CRVS,1,1,1
Estonia,EST,Dimension 1.5: Data use by international organizations,SPI.DIM1.5.INDEX,1,1,1
Estonia,EST,Dimension 2.1: Data Releases,SPI.DIM2.1.INDEX,1,1,1
Estonia,EST,Dimension 2.2: Online access,SPI.DIM2.2.INDEX,0.755,0.906,0.906
Estonia,EST,Dimension 2.2: Online access - Download Options Score,SPI.D2.2.Download.options,0.876,0.843,0.843
Estonia,EST,Dimension 2.2: Online access - Machine Readability Score,SPI.D2.2.Machine.readable,0.967,0.967,0.967
Estonia,EST,Dimension 2.2: Online access - Metadata Available Score,SPI.D2.2.Metadata.available,0.967,0.917,0.917
Estonia,EST,Dimension 2.2: Online access - Non-Proprietary format Score,SPI.D2.2.Non.proprietary,0.967,0.967,0.967
Estonia,EST,Dimension 2.2: Online access - Terms of Use Score,SPI.D2.2.Terms.of.use,0,0.838,0.838
Estonia,EST,Dimension 2.4: Data services,SPI.DIM2.4.INDEX,1,1,1
